Let,let,s
?,?,n
Fit,fit,s,topic_41,0,freq3,0,ig5,0,sal5,0
in,in,s
his,his,s
place,place,s,topic_22,0,freq1,0,ig5,0,sal1,0
and,and,s
time,time,,topic_0,0,freq1,0,ig5,0,sal1,0
.,.,n
In,in,s
reason,reason,s,topic_6,0,freq1,0,ig5,0,sal2,0
nothing,nothing,
.,.,n
Something,something,s
then,then,s
in,in,s
rhyme,rhyme,,topic_6,0,freq4,0,ig5,0,sal4,0
.,.,n
Biron,biron,s,topic_6,0,freq3,0,ig1,0,sal1,0
is,is,s
like,like,s
an,an,s
envious,envious,s,topic_26,0,freq4,0,ig5,0,sal4,0
sneaping,sneaping,s,topic_26,0,freq5,0,ig2,0,sal5,0
frost,frost,,topic_31,0,freq4,0,ig5,0,sal4,0
",",",",n
That,that,s
bites,bites,s,topic_6,0,freq4,0,ig5,0,sal4,0
the,the,s
first-born,first-born,s,topic_31,0,freq5,0,ig5,0,sal4,0
infants,infants,s,topic_38,0,freq4,0,ig1,0,sal3,0
of,of,s
the,the,s
spring,spring,,topic_32,0,freq3,0,ig5,0,sal4,0
.,.,n
Well,well,
",",",",s
say,say,s
I,i,s
am,am,
;,;,s
why,why,s
should,should,s
proud,proud,s,topic_5,0,freq3,0,ig5,0,sal5,0
summer,summer,s,topic_43,0,freq3,0,ig4,0,sal2,0
boast,boast,n,topic_4,0,freq3,0,ig1,0,sal1,0
Before,before,s
the,the,s
birds,birds,s,topic_35,0,freq4,0,ig5,0,sal3,0
have,have,s
any,any,s
cause,cause,s
to,to,s
sing,sing,,topic_18,0,freq2,0,ig5,0,sal2,0
?,?,n
Why,why,s
should,should,s
I,i,s
joy,joy,s,topic_9,0,freq2,0,ig5,0,sal4,0
in,in,s
any,any,s
abortive,abortive,s,topic_31,0,freq5,0,ig5,0,sal5,0
birth,birth,,topic_5,0,freq4,0,ig5,0,sal5,0
?,?,n
At,at,s
Christmas,christmas,s,topic_6,0,freq5,0,ig5,0,sal5,0
I,i,s
no,no,s
more,more,s
desire,desire,s,topic_26,0,freq4,0,ig5,0,sal5,0
a,a,s
rose,rose,n,topic_39,0,freq2,0,ig5,0,sal2,0
Than,than,s
wish,wish,s
a,a,s
snow,snow,s,topic_0,0,freq4,0,ig5,0,sal4,0
in,in,s
May's,may's,s,topic_20,0,freq5,0,ig3,0,sal5,0
new-fangled,new-fangled,s,topic_46,0,freq5,0,ig5,0,sal5,0
mirth,mirth,,topic_6,0,freq2,0,ig4,0,sal1,0
;,;,n
But,but,s
like,like,s
of,of,s
each,each,s
thing,thing,s,topic_6,0,freq3,0,ig5,0,sal5,0
that,that,s
in,in,s
season,season,s,topic_39,0,freq2,0,ig1,0,sal2,0
grows,grows,,topic_6,0,freq2,0,ig5,0,sal4,0
.,.,n
So,so,s
you,you,
",",",",s
to,to,s
study,study,s,topic_6,0,freq1,0,ig1,0,sal1,0
now,now,s
it,it,s
is,is,s
too,too,s
late,late,,topic_27,0,freq3,0,ig5,0,sal5,0
",",",",n
Climb,climb,s,topic_6,0,freq4,0,ig5,0,sal4,0
o'er,o'er,s,topic_39,0,freq1,0,ig5,0,sal1,0
the,the,s
house,house,s,topic_11,0,freq1,0,ig5,0,sal2,0
to,to,s
unlock,unlock,s,topic_43,0,freq5,0,ig1,0,sal4,0
the,the,s
little,little,s
gate,gate,,topic_48,0,freq3,0,ig5,0,sal2,0
.,.,n
Well,well,
",",",",s
sit,sit,s,topic_0,0,freq3,0,ig5,0,sal3,0
you,you,s
out,out,
:,:,s
go,go,s
home,home,,topic_11,0,freq1,0,ig5,0,sal1,0
",",",",s
Biron,biron,,topic_6,0,freq3,0,ig1,0,sal1,0
:,:,s
adieu,adieu,,topic_43,0,freq3,0,ig5,0,sal4,0
.,.,n
No,no,
",",",",s
my,my,s
good,good,s,topic_23,0,freq1,0,ig5,0,sal3,0
lord,lord,
;,;,s
I,i,s
have,have,s
sworn,sworn,s,topic_45,0,freq4,0,ig5,0,sal5,0
to,to,s
stay,stay,s,topic_11,0,freq1,0,ig5,0,sal2,0
with,with,s
you,you,
:,:,n
And,and,s
though,though,s
I,i,s
have,have,s
for,for,s
barbarism,barbarism,s,topic_43,0,freq5,0,ig5,0,sal5,0
spoke,spoke,s,topic_0,0,freq2,0,ig5,0,sal2,0
more,more,n
Than,than,s
for,for,s
that,that,s
angel,angel,s,topic_39,0,freq3,0,ig5,0,sal3,0
knowledge,knowledge,s,topic_44,0,freq3,0,ig5,0,sal3,0
you,you,s
can,can,s
say,say,
",",",",n
Yet,yet,s
confident,confident,s,topic_38,0,freq4,0,ig5,0,sal4,0
I'll,i'll,s
keep,keep,s
what,what,s
I,i,s
have,have,s
swore,swore,n,topic_43,0,freq3,0,ig4,0,sal1,0
And,and,s
bide,bide,s,topic_35,0,freq4,0,ig5,0,sal4,0
the,the,s
penance,penance,s,topic_7,0,freq4,0,ig4,0,sal3,0
of,of,s
each,each,s
three,three,s
years,years,,topic_6,0,freq1,0,ig5,0,sal1,0
',',s
day,day,,topic_43,0,freq1,0,ig5,0,sal2,0
.,.,n
Give,give,s,topic_23,0,freq2,0,ig5,0,sal4,0
me,me,s
the,the,s
paper,paper,,topic_7,0,freq2,0,ig1,0,sal2,0
;,;,s
let,let,s
me,me,s
read,read,s,topic_7,0,freq2,0,ig5,0,sal2,0
the,the,s
same,same,
;,;,n
And,and,s
to,to,s
the,the,s
strict'st,strict'st,s,topic_6,0,freq5,0,ig3,0,sal5,0
decrees,decrees,s,topic_43,0,freq4,0,ig4,0,sal4,0
I'll,i'll,s
write,write,s,topic_7,0,freq2,0,ig1,0,sal2,0
my,my,s
name,name,
.,.,n
How,how,s
well,well,s
this,this,s
yielding,yielding,s,topic_1,0,freq4,0,ig1,0,sal3,0
rescues,rescues,s,topic_6,0,freq5,0,ig3,0,sal5,0
thee,thee,s
from,from,s
shame,shame,,topic_31,0,freq4,0,ig5,0,sal5,0
!,!,n
',',
Item,item,,topic_4,0,freq3,0,ig4,0,sal2,0
",",",",s
That,that,s
no,no,s
woman,woman,s
shall,shall,s
come,come,s
within,within,s
a,a,n
mile,mile,s,topic_43,0,freq4,0,ig5,0,sal4,0
of,of,s
my,my,s
court,court,
:,:,
',',s
Hath,hath,s,topic_47,0,freq1,0,ig5,0,sal1,0
this,this,s
been,been,s
proclaimed,proclaimed,,topic_6,0,freq4,0,ig5,0,sal3,0
?,?,n
Four,four,s
days,days,s,topic_47,0,freq4,0,ig5,0,sal5,0
ago,ago,,topic_44,0,freq4,0,ig5,0,sal5,0
.,.,n
Let's,let's,s
see,see,s
the,the,s
penalty,penalty,,topic_20,0,freq4,0,ig1,0,sal3,0
.,.,n
',',
On,on,s
pain,pain,s,topic_31,0,freq3,0,ig5,0,sal3,0
of,of,s
losing,losing,s,topic_31,0,freq4,0,ig1,0,sal2,0
her,her,s
tongue,tongue,,topic_43,0,freq2,0,ig5,0,sal3,0
.,.,
',',s
Who,who,s
devised,devised,s,topic_27,0,freq4,0,ig5,0,sal4,0
this,this,s
penalty,penalty,,topic_20,0,freq4,0,ig1,0,sal3,0
?,?,n
Marry,marry,,topic_18,0,freq1,0,ig5,0,sal1,0
",",",",s
that,that,s
did,did,s
I,i,
.,.,n
Sweet,sweet,s,topic_32,0,freq1,0,ig5,0,sal2,0
lord,lord,
",",",",s
and,and,s
why,why,
?,?,n
To,to,s
fright,fright,s,topic_16,0,freq4,0,ig5,0,sal4,0
them,them,s
hence,hence,s
with,with,s
that,that,s
dread,dread,s,topic_8,0,freq3,0,ig1,0,sal2,0
penalty,penalty,,topic_20,0,freq4,0,ig1,0,sal3,0
.,.,n
A,a,s
dangerous,dangerous,s,topic_35,0,freq3,0,ig5,0,sal3,0
law,law,s,topic_27,0,freq1,0,ig5,0,sal1,0
against,against,s
gentility,gentility,,topic_18,0,freq5,0,ig2,0,sal5,0
!,!,n
',',
Item,item,,topic_4,0,freq3,0,ig4,0,sal2,0
",",",",s
If,if,s
any,any,s
man,man,s
be,be,s
seen,seen,s
to,to,s
talk,talk,s,topic_23,0,freq3,0,ig5,0,sal4,0
with,with,s
a,a,s
woman,woman,n
within,within,s
the,the,s
term,term,s,topic_6,0,freq3,0,ig5,0,sal3,0
of,of,s
three,three,s
years,years,,topic_6,0,freq1,0,ig5,0,sal1,0
",",",",s
he,he,s
shall,shall,s
endure,endure,s,topic_36,0,freq3,0,ig5,0,sal3,0
such,such,n
public,public,s,topic_27,0,freq4,0,ig5,0,sal4,0
shame,shame,s,topic_45,0,freq4,0,ig5,0,sal5,0
as,as,s
the,the,s
rest,rest,s,topic_36,0,freq2,0,ig5,0,sal3,0
of,of,s
the,the,s
court,court,s
can,can,s
possibly,possibly,s,topic_18,0,freq5,0,ig1,0,sal4,0
devise,devise,,topic_27,0,freq3,0,ig5,0,sal3,0
.,.,
',',n
This,this,s
article,article,,topic_3,0,freq4,0,ig4,0,sal3,0
",",",",s
my,my,s
liege,liege,,topic_8,0,freq1,0,ig4,0,sal1,0
",",",",s
yourself,yourself,s
must,must,s
break,break,,topic_43,0,freq1,0,ig5,0,sal2,0
;,;,n
For,for,s
well,well,s
you,you,s
know,know,s
here,here,s
comes,comes,s
in,in,s
embassy,embassy,n,topic_8,0,freq4,0,ig4,0,sal3,0
The,the,s
French,french,s
king's,king's,s,topic_40,0,freq3,0,ig5,0,sal5,0
daughter,daughter,s
with,with,s
yourself,yourself,s
to,to,s
speak,speak,,topic_27,0,freq1,0,ig5,0,sal1,0
--,--,n
A,a,s
maid,maid,s,topic_48,0,freq2,0,ig5,0,sal3,0
of,of,s
grace,grace,s,topic_6,0,freq1,0,ig5,0,sal4,0
and,and,s
complete,complete,s,topic_6,0,freq4,0,ig5,0,sal4,0
majesty,majesty,,topic_8,0,freq1,0,ig4,0,sal1,0
--,--,n
About,about,s
surrender,surrender,s,topic_6,0,freq5,0,ig5,0,sal5,0
up,up,s
of,of,s
Aquitaine,aquitaine,n,topic_6,0,freq4,0,ig1,0,sal3,0
To,to,s
her,her,s
decrepit,decrepit,,topic_20,0,freq5,0,ig1,0,sal5,0
",",",",s
sick,sick,s,topic_31,0,freq1,0,ig4,0,sal1,0
and,and,s
bedrid,bedrid,s,topic_6,0,freq5,0,ig3,0,sal5,0
father,father,
:,:,n
Therefore,therefore,s
this,this,s
article,article,s,topic_3,0,freq4,0,ig4,0,sal3,0
is,is,s
made,made,s,topic_3,0,freq1,0,ig5,0,sal2,0
in,in,s
vain,vain,,topic_43,0,freq5,0,ig5,0,sal5,0
",",",",n
Or,or,s
vainly,vainly,s,topic_8,0,freq4,0,ig1,0,sal4,0
comes,comes,s
the,the,s
admired,admired,s,topic_3,0,freq4,0,ig1,0,sal3,0
princess,princess,s
hither,hither,
.,.,n
What,what,s
say,say,s
you,you,
",",",",s
lords,lords,,topic_19,0,freq1,0,ig5,0,sal1,0
?,?,s
Why,why,
",",",",s
this,this,s
was,was,s
quite,quite,s
forgot,forgot,,topic_4,0,freq2,0,ig5,0,sal2,0
.,.,n
So,so,s
study,study,s,topic_6,0,freq1,0,ig1,0,sal1,0
evermore,evermore,s,topic_0,0,freq4,0,ig4,0,sal3,0
is,is,s
overshot,overshot,,topic_23,0,freq5,0,ig2,0,sal5,0
:,:,n
While,while,s
it,it,s
doth,doth,s,topic_24,0,freq1,0,ig5,0,sal3,0
study,study,s,topic_6,0,freq1,0,ig1,0,sal1,0
to,to,s
have,have,s
what,what,s
it,it,s
would,would,n
It,it,s
doth,doth,s,topic_9,0,freq2,0,ig5,0,sal5,0
forget,forget,s,topic_0,0,freq4,0,ig5,0,sal5,0
to,to,s
do,do,s
the,the,s
thing,thing,s,topic_18,0,freq2,0,ig5,0,sal4,0
it,it,s
should,should,
",",",",n
And,and,s
when,when,s
it,it,s
hath,hath,s,topic_42,0,freq1,0,ig5,0,sal4,0
the,the,s
thing,thing,s,topic_18,0,freq2,0,ig5,0,sal4,0
it,it,s
hunteth,hunteth,s,topic_8,0,freq5,0,ig4,0,sal5,0
most,most,
",",",",n
',',
Tis,tis,s,topic_34,0,freq3,0,ig5,0,sal5,0
won,won,s,topic_24,0,freq3,0,ig5,0,sal3,0
as,as,s
towns,towns,s,topic_19,0,freq3,0,ig1,0,sal2,0
with,with,s
fire,fire,,topic_4,0,freq1,0,ig5,0,sal1,0
",",",",s
so,so,s
won,won,,topic_24,0,freq3,0,ig5,0,sal3,0
",",",",s
so,so,s
lost,lost,,topic_3,0,freq2,0,ig5,0,sal4,0
.,.,n
We,we,s
must,must,s
of,of,s
force,force,s,topic_31,0,freq2,0,ig5,0,sal2,0
dispense,dispense,s,topic_16,0,freq4,0,ig1,0,sal4,0
with,with,s
this,this,s
decree,decree,,topic_20,0,freq5,0,ig5,0,sal5,0
;,;,n
She,she,s
must,must,s
lie,lie,s,topic_34,0,freq2,0,ig5,0,sal2,0
here,here,s
on,on,s
mere,mere,s,topic_13,0,freq3,0,ig5,0,sal3,0
necessity,necessity,,topic_20,0,freq4,0,ig5,0,sal4,0
.,.,n
Necessity,necessity,s,topic_20,0,freq4,0,ig5,0,sal4,0
will,will,s
make,make,s,topic_18,0,freq1,0,ig5,0,sal5,0
us,us,s
all,all,s
forsworn,forsworn,n,topic_43,0,freq3,0,ig4,0,sal2,0
Three,three,s
thousand,thousand,s,topic_20,0,freq1,0,ig5,0,sal1,0
times,times,s,topic_0,0,freq1,0,ig5,0,sal1,0
within,within,s
this,this,s
three,three,s
years,years,,topic_6,0,freq1,0,ig5,0,sal1,0
',',s
space,space,,topic_0,0,freq4,0,ig5,0,sal3,0
;,;,n
For,for,s
every,every,s
man,man,s
with,with,s
his,his,s
affects,affects,s,topic_20,0,freq4,0,ig1,0,sal3,0
is,is,s
born,born,,topic_3,0,freq3,0,ig5,0,sal4,0
",",",",n
Not,not,s
by,by,s
might,might,s
master'd,master'd,s,topic_0,0,freq5,0,ig5,0,sal5,0
but,but,s
by,by,s
special,special,s,topic_7,0,freq3,0,ig5,0,sal3,0
grace,grace,,topic_6,0,freq1,0,ig5,0,sal4,0
:,:,n
If,if,s
I,i,s
break,break,s,topic_19,0,freq2,0,ig5,0,sal5,0
faith,faith,,topic_18,0,freq1,0,ig5,0,sal1,0
",",",",s
this,this,s
word,word,s,topic_6,0,freq2,0,ig5,0,sal5,0
shall,shall,s
speak,speak,s,topic_3,0,freq1,0,ig5,0,sal2,0
for,for,s
me,me,
;,;,n
I,i,s
am,am,s
forsworn,forsworn,s,topic_43,0,freq3,0,ig4,0,sal2,0
on,on,s
',',
mere,mere,s,topic_13,0,freq3,0,ig5,0,sal3,0
necessity,necessity,,topic_20,0,freq4,0,ig5,0,sal4,0
.,.,
',',n
So,so,s
to,to,s
the,the,s
laws,laws,s,topic_20,0,freq3,0,ig5,0,sal4,0
at,at,s
large,large,s,topic_8,0,freq3,0,ig5,0,sal4,0
I,i,s
write,write,s,topic_7,0,freq2,0,ig1,0,sal2,0
my,my,s
name,name,
:,:,n
And,and,s
he,he,s
that,that,s
breaks,breaks,s,topic_39,0,freq3,0,ig1,0,sal2,0
them,them,s
in,in,s
the,the,s
least,least,s
degree,degree,n,topic_6,0,freq4,0,ig5,0,sal5,0
Stands,stands,s,topic_19,0,freq2,0,ig5,0,sal3,0
in,in,s
attainder,attainder,s,topic_27,0,freq5,0,ig5,0,sal5,0
of,of,s
eternal,eternal,s,topic_29,0,freq4,0,ig5,0,sal5,0
shame,shame,,topic_38,0,freq2,0,ig5,0,sal3,0
:,:,n
Suggestions,suggestions,s,topic_43,0,freq5,0,ig1,0,sal4,0
are,are,s
to,to,s
other,other,s
as,as,s
to,to,s
me,me,
;,;,n
But,but,s
I,i,s
believe,believe,
",",",",s
although,although,s
I,i,s
seem,seem,s
so,so,s
loath,loath,,topic_6,0,freq4,0,ig5,0,sal5,0
",",",",n
I,i,s
am,am,s
the,the,s
last,last,s
that,that,s
will,will,s
last,last,s
keep,keep,s
his,his,s
oath,oath,,topic_43,0,freq1,0,ig4,0,sal1,0
.,.,n
But,but,s
is,is,s
there,there,s
no,no,s
quick,quick,s,topic_6,0,freq2,0,ig5,0,sal3,0
recreation,recreation,s,topic_6,0,freq4,0,ig1,0,sal3,0
granted,granted,,topic_35,0,freq5,0,ig5,0,sal5,0
?,?,n
Ay,ay,,topic_1,0,freq1,0,ig5,0,sal1,0
",",",",s
that,that,s
there,there,s
is,is,
.,.,s
Our,our,s
court,court,
",",",",s
you,you,s
know,know,
",",",",s
is,is,s
haunted,haunted,n,topic_32,0,freq4,0,ig1,0,sal3,0
With,with,s
a,a,s
refined,refined,s,topic_31,0,freq5,0,ig5,0,sal5,0
traveller,traveller,s
of,of,s
Spain,spain,
;,;,n
A,a,s
man,man,s
in,in,s
all,all,s
the,the,s
world's,world's,s,topic_6,0,freq3,0,ig5,0,sal3,0
new,new,s
fashion,fashion,s,topic_18,0,freq2,0,ig5,0,sal1,0
planted,planted,,topic_20,0,freq5,0,ig5,0,sal5,0
",",",",n
That,that,s
hath,hath,s,topic_22,0,freq1,0,ig5,0,sal1,0
a,a,s
mint,mint,s,topic_6,0,freq5,0,ig5,0,sal5,0
of,of,s
phrases,phrases,s,topic_6,0,freq5,0,ig5,0,sal5,0
in,in,s
his,his,s
brain,brain,,topic_6,0,freq3,0,ig5,0,sal5,0
;,;,n
One,one,s
whom,whom,s
the,the,s
music,music,s,topic_32,0,freq1,0,ig5,0,sal1,0
of,of,s
his,his,s
own,own,s
vain,vain,s,topic_6,0,freq3,0,ig5,0,sal4,0
tongue,tongue,n,topic_34,0,freq1,0,ig5,0,sal1,0
Doth,doth,s,topic_6,0,freq1,0,ig5,0,sal4,0
ravish,ravish,s,topic_19,0,freq4,0,ig1,0,sal3,0
like,like,s
enchanting,enchanting,s,topic_27,0,freq5,0,ig5,0,sal5,0
harmony,harmony,,topic_32,0,freq3,0,ig5,0,sal3,0
;,;,n
A,a,s
man,man,s
of,of,s
complements,complements,,topic_6,0,freq5,0,ig2,0,sal5,0
",",",",s
whom,whom,s
right,right,s
and,and,s
wrong,wrong,n,topic_27,0,freq2,0,ig5,0,sal1,0
Have,have,s
chose,chose,s,topic_25,0,freq4,0,ig1,0,sal2,0
as,as,s
umpire,umpire,s,topic_39,0,freq5,0,ig5,0,sal5,0
of,of,s
their,their,s
mutiny,mutiny,,topic_7,0,freq5,0,ig5,0,sal5,0
:,:,n
This,this,s
child,child,s,topic_6,0,freq3,0,ig5,0,sal5,0
of,of,s
fancy,fancy,,topic_5,0,freq4,0,ig5,0,sal4,0
",",",",s
that,that,s
Armado,armado,s
hight,hight,,topic_13,0,freq5,0,ig5,0,sal5,0
",",",",n
For,for,s
interim,interim,s,topic_3,0,freq4,0,ig1,0,sal3,0
to,to,s
our,our,s
studies,studies,s,topic_24,0,freq4,0,ig1,0,sal3,0
shall,shall,s
relate,relate,n,topic_25,0,freq4,0,ig1,0,sal3,0
In,in,s
high-born,high-born,s,topic_3,0,freq5,0,ig2,0,sal5,0
words,words,s,topic_27,0,freq1,0,ig5,0,sal2,0
the,the,s
worth,worth,s,topic_18,0,freq5,0,ig5,0,sal5,0
of,of,s
many,many,s
a,a,s
knight,knight,n
From,from,s
tawny,tawny,s,topic_19,0,freq4,0,ig4,0,sal4,0
Spain,spain,s
lost,lost,s,topic_26,0,freq2,0,ig5,0,sal3,0
in,in,s
the,the,s
world's,world's,s,topic_6,0,freq3,0,ig5,0,sal3,0
debate,debate,,topic_18,0,freq5,0,ig5,0,sal5,0
.,.,n
How,how,s
you,you,s
delight,delight,,topic_6,0,freq3,0,ig5,0,sal3,0
",",",",s
my,my,s
lords,lords,,topic_19,0,freq1,0,ig5,0,sal1,0
",",",",s
I,i,s
know,know,s
not,not,
",",",",s
I,i,
;,;,n
But,but,
",",",",s
I,i,s
protest,protest,,topic_6,0,freq3,0,ig5,0,sal3,0
",",",",s
I,i,s
love,love,s,topic_18,0,freq1,0,ig5,0,sal4,0
to,to,s
hear,hear,s,topic_18,0,freq2,0,ig5,0,sal5,0
him,him,s
lie,lie,n,topic_34,0,freq2,0,ig5,0,sal2,0
And,and,s
I,i,s
will,will,s
use,use,s
him,him,s
for,for,s
my,my,s
minstrelsy,minstrelsy,,topic_20,0,freq5,0,ig2,0,sal5,0
.,.,n
Armado,armado,s
is,is,s
a,a,s
most,most,s
illustrious,illustrious,s,topic_6,0,freq5,0,ig1,0,sal4,0
wight,wight,,topic_42,0,freq4,0,ig1,0,sal2,0
",",",",n
A,a,s
man,man,s
of,of,s
fire-new,fire-new,s,topic_43,0,freq5,0,ig5,0,sal5,0
words,words,,topic_27,0,freq1,0,ig5,0,sal2,0
",",",",s
fashion's,fashion's,s,topic_6,0,freq5,0,ig3,0,sal5,0
own,own,s
knight,knight,
.,.,n
Costard,costard,s
the,the,s
swain,swain,s,topic_6,0,freq3,0,ig5,0,sal2,0
and,and,s
he,he,s
shall,shall,s
be,be,s
our,our,s
sport,sport,,topic_39,0,freq2,0,ig5,0,sal2,0
;,;,n
And,and,s
so,so,s
to,to,s
study,study,,topic_6,0,freq1,0,ig1,0,sal1,0
",",",",s
three,three,s
years,years,s,topic_6,0,freq1,0,ig5,0,sal1,0
is,is,s
but,but,s
short,short,,topic_0,0,freq2,0,ig1,0,sal1,0
.,.,n
Which,which,s
is,is,s
the,the,s
duke's,duke's,s,topic_2,0,freq3,0,ig5,0,sal2,0
own,own,s
person,person,,topic_22,0,freq3,0,ig5,0,sal4,0
?,?,n
This,this,
",",",",s
fellow,fellow,,topic_2,0,freq1,0,ig5,0,sal1,0
:,:,s
what,what,s
wouldst,wouldst,,topic_28,0,freq3,0,ig5,0,sal3,0
?,?,n
I,i,s
myself,myself,s
reprehend,reprehend,s,topic_18,0,freq5,0,ig5,0,sal5,0
his,his,s
own,own,s
person,person,,topic_27,0,freq3,0,ig5,0,sal5,0
",",",",s
for,for,s
I,i,s
am,am,s
his,his,n
grace's,grace's,s,topic_19,0,freq4,0,ig5,0,sal5,0
tharborough,tharborough,,topic_36,0,freq5,0,ig3,0,sal5,0
:,:,s
but,but,s
I,i,s
would,would,s
see,see,s
his,his,s
own,own,s
person,person,n,topic_27,0,freq3,0,ig5,0,sal5,0
in,in,s
flesh,flesh,s,topic_20,0,freq2,0,ig5,0,sal3,0
and,and,s
blood,blood,,topic_8,0,freq1,0,ig5,0,sal4,0
.,.,n
This,this,s
is,is,s
he,he,
.,.,n
Signior,signior,s,topic_48,0,freq2,0,ig5,0,sal1,0
Arme,arme,,topic_6,0,freq5,0,ig2,0,sal5,0
--,--,
Arme,arme,,topic_6,0,freq5,0,ig2,0,sal5,0
--,--,
commends,commends,s,topic_20,0,freq4,0,ig5,0,sal4,0
you,you,
.,.,s
There's,there's,s
villany,villany,n,topic_40,0,freq3,0,ig5,0,sal2,0
abroad,abroad,,topic_19,0,freq4,0,ig5,0,sal5,0
:,:,s
this,this,s
letter,letter,s,topic_7,0,freq1,0,ig1,0,sal1,0
will,will,s
tell,tell,s
you,you,s
more,more,
.,.,n
Sir,sir,
",",",",s
the,the,s
contempts,contempts,s,topic_32,0,freq5,0,ig2,0,sal5,0
thereof,thereof,s,topic_24,0,freq3,0,ig4,0,sal2,0
are,are,s
as,as,s
touching,touching,s,topic_41,0,freq3,0,ig1,0,sal2,0
me,me,
.,.,n
A,a,s
letter,letter,s,topic_7,0,freq1,0,ig1,0,sal1,0
from,from,s
the,the,s
magnificent,magnificent,s,topic_35,0,freq5,0,ig5,0,sal5,0
Armado,armado,
.,.,n
How,how,s
low,low,s,topic_20,0,freq2,0,ig5,0,sal3,0
soever,soever,s,topic_36,0,freq5,0,ig5,0,sal5,0
the,the,s
matter,matter,,topic_18,0,freq2,0,ig5,0,sal3,0
",",",",s
I,i,s
hope,hope,s,topic_6,0,freq4,0,ig5,0,sal5,0
in,in,s
God,god,s,topic_18,0,freq1,0,ig5,0,sal2,0
for,for,s
high,high,s,topic_8,0,freq2,0,ig5,0,sal2,0
words,words,,topic_0,0,freq3,0,ig5,0,sal5,0
.,.,n
A,a,s
high,high,s,topic_20,0,freq3,0,ig5,0,sal5,0
hope,hope,s,topic_19,0,freq2,0,ig5,0,sal4,0
for,for,s
a,a,s
low,low,s,topic_10,0,freq3,0,ig5,0,sal5,0
heaven,heaven,,topic_9,0,freq2,0,ig5,0,sal5,0
:,:,s
God,god,s,topic_18,0,freq1,0,ig5,0,sal2,0
grant,grant,s,topic_22,0,freq2,0,ig5,0,sal3,0
us,us,s
patience,patience,
!,!,n
To,to,s
hear,hear,,topic_27,0,freq1,0,ig5,0,sal4,0
?,?,s
or,or,s
forbear,forbear,s,topic_28,0,freq4,0,ig5,0,sal4,0
laughing,laughing,,topic_39,0,freq4,0,ig1,0,sal3,0
?,?,n
To,to,s
hear,hear,s,topic_34,0,freq2,0,ig5,0,sal4,0
meekly,meekly,,topic_38,0,freq5,0,ig3,0,sal5,0
",",",",s
sir,sir,
",",",",s
and,and,s
to,to,s
laugh,laugh,s,topic_18,0,freq3,0,ig5,0,sal3,0
moderately,moderately,,topic_6,0,freq5,0,ig5,0,sal5,0
;,;,s
or,or,s
to,to,n
forbear,forbear,s,topic_6,0,freq4,0,ig5,0,sal5,0
both,both,
.,.,n
Well,well,
",",",",s
sir,sir,
",",",",s
be,be,s
it,it,s
as,as,s
the,the,s
style,style,s,topic_19,0,freq4,0,ig5,0,sal4,0
shall,shall,s
give,give,s,topic_34,0,freq1,0,ig5,0,sal2,0
us,us,s
cause,cause,s
to,to,n
climb,climb,s,topic_6,0,freq4,0,ig5,0,sal4,0
in,in,s
the,the,s
merriness,merriness,,topic_34,0,freq5,0,ig3,0,sal5,0
.,.,n
The,the,s
matter,matter,s,topic_27,0,freq2,0,ig5,0,sal3,0
is,is,s
to,to,s
me,me,
",",",",s
sir,sir,
",",",",s
as,as,s
concerning,concerning,s
Jaquenetta,jaquenetta,
.,.,n
The,the,s
manner,manner,s,topic_6,0,freq3,0,ig5,0,sal4,0
of,of,s
it,it,s
is,is,
",",",",s
I,i,s
was,was,s
taken,taken,s
with,with,s
the,the,s
manner,manner,,topic_6,0,freq3,0,ig5,0,sal4,0
.,.,n
In,in,s
what,what,s
manner,manner,,topic_6,0,freq3,0,ig5,0,sal4,0
?,?,n
In,in,s
manner,manner,s,topic_6,0,freq3,0,ig5,0,sal4,0
and,and,s
form,form,s,topic_6,0,freq2,0,ig5,0,sal3,0
following,following,
",",",",s
sir,sir,
;,;,s
all,all,s
those,those,s
three,three,
:,:,n
I,i,s
was,was,s
seen,seen,s
with,with,s
her,her,s
in,in,s
the,the,s
manor-house,manor-house,,topic_6,0,freq5,0,ig3,0,sal5,0
",",",",s
sitting,sitting,s,topic_30,0,freq3,0,ig4,0,sal3,0
with,with,n
her,her,s
upon,upon,s
the,the,s
form,form,,topic_6,0,freq2,0,ig5,0,sal3,0
",",",",s
and,and,s
taken,taken,s
following,following,s
her,her,s
into,into,s
the,the,n
park,park,,topic_42,0,freq3,0,ig1,0,sal1,0
;,;,s
which,which,
",",",",s
put,put,s,topic_41,0,freq1,0,ig5,0,sal2,0
together,together,
",",",",s
is,is,s
in,in,s
manner,manner,s,topic_6,0,freq3,0,ig5,0,sal4,0
and,and,s
form,form,n,topic_6,0,freq2,0,ig5,0,sal3,0
following,following,
.,.,s
Now,now,
",",",",s
sir,sir,
",",",",s
for,for,s
the,the,s
manner,manner,,topic_6,0,freq3,0,ig5,0,sal4,0
",",",",
--,--,
it,it,s
is,is,s
the,the,n
manner,manner,s,topic_6,0,freq3,0,ig5,0,sal4,0
of,of,s
a,a,s
man,man,s
to,to,s
speak,speak,s,topic_27,0,freq1,0,ig5,0,sal1,0
to,to,s
a,a,s
woman,woman,
:,:,s
for,for,s
the,the,s
form,form,,topic_6,0,freq2,0,ig5,0,sal3,0
",",",",
--,--,n
in,in,s
